player,season,award_share,age,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,mov,mov_adj,win_loss_pct
Kevin Garnett,-0.0035855270438895463,1.032378420414405,0.06912814657242035,0.8545667129117402,0.9024059971638632,0.0,-0.8194629562338326,-0.8498640936068064,-0.627734344813462,-0.9288217307469817,-0.9935785082518944,-0.5892672199385163,0.16842691174835578,0.4870508904009236,-0.8113995715045204,-0.9192642991472986,-1.5582107528583777,-1.2912338982613303,-0.6089457848126564,0.80497598553858,1.2654625045314314,1.2196569993688187,-0.7006864636868019,-0.49328507798144045,1.6990391446715516,-1.10670957023715,0.04416829919555262,-1.7128743311428964,0.8604409310411865,-0.3180329656581383,-1.104200079608846,-0.9579944827808872,-1.1377359172064387,0.7859303615285909,1.0699624086238586,1.0671434758149223,-0.6813404970528594,-0.5378391606752997,1.444565439469959,-0.736194066077285,-0.9062308127420546,-0.6629611083525669,2.252814194080954,0.2292399133579866,-0.4950952462002274,-0.7056442926010957,0.7261332230708166,-0.0944508887643094,0.5080954218142633,-1.3307467686261003,-1.0913380713094905,-1.2913259345999635
LeBron James,0.39082244778431924,0.24175950351477074,-1.0714862718725051,0.6524111464164902,0.6977365957452549,0.0,-0.5598796353530683,-0.27644909728345285,-0.4632282830542812,0.103807221864594,0.25371071994969707,0.1637538185158623,-0.4522770545916951,-0.4177166306406671,-0.23098089882825626,-0.3325023440506314,0.5891473215854885,0.5899512382874585,-0.4031045274003105,-0.4437475533846404,-0.16254979726390661,-0.262654203637189,0.28387433397179856,0.010539112690984096,0.1832231402559304,-0.36034907744494027,-1.0581317982048393,-0.09560304266982332,0.6587758107673833,0.49861514121698236,-0.2674790754547656,0.24425954532309732,0.5184415183159479,-0.4032094040728586,-0.08520552090971066,-0.1957681224767453,0.5856000470555884,0.11866682870245138,0.3490398676455917,-0.42189794764473576,0.3093144833341332,0.8164171168860855,1.147082055451233,1.33935282705127,0.689655874682494,0.9315335924322218,1.147029828914417,1.1842348639866536,1.7969851887734436,0.19715478922867002,0.25514989555683915,0.12964618208365755
LeBron James,0.469704042749961,0.637068961964588,-0.6912814657241967,-0.3583666860597602,-0.3256104113477864,0.0,-0.5089561358742046,-0.5116838979461871,-0.5027005644516592,0.13355316132399717,0.3216655987205911,-0.004267281069973495,-0.44176975651487443,-0.623620485994467,-0.15866523769293617,-0.36991843996406587,0.7612708949680537,0.8092514210546176,-0.7463298974631416,-0.7856330446004968,-0.2017394655794173,-0.4039442433828763,0.7376260420641193,-0.2812892552140021,-0.017864908814694117,0.05738595621497434,-1.3023328367732865,-7.219002440073948e-07,-0.3437013069524096,0.1240683349879187,-0.35577013131641894,0.2814702181279875,0.6636090958580947,-0.7809401813292703,-0.21811226342987786,-0.39727620062582036,0.7936903278365774,-0.2503379643528084,-0.009122712616570543,-0.12839308242620462,-0.005086288720172759,0.4836087660663178,-0.26362153779483705,0.37764550955972664,0.09525607796109446,0.546860181391693,0.3761935742691382,0.5176528552755063,0.732282882871867,-0.8946155943892776,-0.9348272420846454,-0.8191055036210125
Derrick Rose,0.5485856377156028,0.5292572914782742,-1.8318958841691222,0.6524111464164902,0.6977365957452549,0.0,-1.2267725232651152,-0.2974593735970528,-1.0400535845906826,0.1126172080475519,0.29463216519885216,0.09276757710543646,-0.8947635377732754,-0.4411541206694798,-0.8035121090466519,-0.8182376167799323,-0.38096537643411454,-0.5755111954722119,0.3523088779593888,-0.6758946472832321,-1.2604830575187638,-1.164252549516095,0.5128279520916476,-1.306454289084368,-0.5635985179234743,0.2622792496803033,-1.036414314537684,-1.082300791788992,0.638780240196968,-1.334794677505282,-0.7203408408144353,0.2722137615036488,-0.5085362525189485,-0.6930723267268429,-1.2188324620989663,-1.134186609729785,0.6729657836908292,-1.0801054268112968,-0.4871972491811721,0.3052950534539903,0.011548568108873452,-1.2883348986500223,-0.4437868913204442,-1.4840552868677521,-1.5333217470196463,-0.791000346531606,-1.3330887203556772,-1.1743706213819587,-1.1177134340926624,-0.4474704190582621,-0.6640057047636627,-0.34512584617025943
LeBron James,0.7063488276468863,1.2839389848824705,0.4493329527207289,-0.3583666860597602,-0.3256104113477864,0.0,-0.28111219340655985,-1.3745108316968861,0.5785327705023838,-0.03855308916701316,-0.165072816539053,0.6188364562269478,-0.16117776750302074,-0.6461278806618632,0.49776935552623747,0.49243917570946866,-0.8652741659017529,-0.5718340594282028,-0.6787552722641473,-0.44920194546392617,-0.002062540007231501,-0.16961506582126107,0.3089302204013039,-0.0065347048645440645,-0.1255717002694083,-0.383418447899252,-1.5476824634547668,-0.6326490185649714,-0.3722166025161119,0.4375690577143186,0.29720441783940027,-0.0446921962198235,-0.15162631352764136,-0.3824932984977327,0.11596817087562998,-0.000999247356222303,0.43064906944306985,0.10156898128628739,-0.0424009169266432,0.018215778089848443,-0.5250016179037523,1.1411835334619074,-0.6001497735265161,0.900875189946947,0.736868418996104,0.795306416893354,0.12838919030514995,0.6037355688015227,0.6693772224350113,-0.26057860527243165,-0.48411889164521776,0.0826727882923495
Kevin Durant,0.7852304226125281,0.8526923029372154,-0.6912814657241967,0.6524111464164902,0.6977365957452549,0.0,-0.09206566884867586,-0.042319295684342007,-0.41260790778704187,0.6187299381008969,0.6298991058728172,0.4593137641585973,-0.5407021085368793,-0.6258361490019845,-0.20138239036084027,-0.11552479262917725,1.4635499768428062,0.7302488707409837,0.2631122933461894,-0.9323619129235812,-0.07237463991759707,-0.35464864270991264,-0.4555585179664992,-0.8021641682279279,-0.4419778850363747,0.2622792496803033,-0.49058155836986944,0.8095550844321713,0.6755525821728119,-0.07790182235310159,0.11380454726130566,0.5103248095965485,0.47682568793560615,-0.9821396361536042,-0.17881473580044116,-0.4238710618667181,-0.43941508102929017,-0.8740343773217266,-0.36562405642111634,-0.10976261162946534,-0.020410023828701485,1.1291520724893247,-0.9511913563517457,0.7428444960980732,0.09190712150474177,0.4486734001037589,-0.6603671976882715,-0.009646242524531964,0.41105438838095326,-0.9338457464799199,-0.6949250254765383,-0.9756941934300478
Stephen Curry,0.8641120175781698,-1.4472900007708078,-0.31107665957588815,0.4502555799212401,0.49306719432664664,0.0,-0.7578198433708601,-0.5423107985985486,0.5706339696176463,1.8545562345069582,1.6241928382809323,1.4314160174058859,-1.9215315027953153,-1.938382718345339,0.6109326239306425,1.4968574858918169,-1.42159289346466,-1.5829313065614592,2.0331905950124805,-0.8356964985805445,-0.9058422381428226,-0.9498198666317775,0.9675056361984585,1.163534718633901,-1.128000078798623,0.4761013793287528,-0.09330878782571118,-0.39192591122857884,0.4363636788620669,0.6316545251070881,1.5216960593838635,2.0445400726618073,-1.028870841674832,-0.8168320310685757,-0.7822971086808299,-0.8553477410399246,1.1478018247329609,1.5479514489276855,-1.0505167942831597,1.387458746471214,0.20255735123668556,0.6421504241407745,-0.550634627192446,0.4641109381048375,0.977690742024605,0.9062778486750497,-0.20327442849942362,0.520289992924647,0.24206799003236695,1.3250812396888443,1.5086270175696939,1.6437073290416215
Stephen Curry,0.9429936125438116,1.3558134318733464,0.06912814657242035,0.24810001342599003,0.2883977929080384,0.0,0.6814688283976185,0.9083592554386528,0.48665952863280426,2.8646398619731737,2.5128260007263066,1.3532974980742338,-1.754168154022214,-1.9705103668802284,0.7843763894669058,1.6108544381568837,-1.0096223220167007,-1.2112041529752329,1.563015964227098,-0.6885492821010125,-0.5876100800255372,-0.6910408595015753,0.3595472866555426,1.1808576819209362,-1.143252411508189,0.5689451987813685,-0.25437323113935323,1.3786493080770414,0.24202602414184782,1.1905772170405384,1.54535388042578,2.356178138722728,-1.1457483331783738,-0.7008656744547387,-0.5622638153497347,-0.612542465147247,0.5120044296971956,1.3431564179808213,-1.1545248489938122,0.6400539153724374,0.7834139757239716,1.4132151164838407,-0.7491423307231811,1.113267247149747,1.3574601402740347,1.9455911709671818,-0.35552453298980896,1.1536946004296478,1.030065806282554,1.4151822499337707,1.4655528228316634,2.076708795843904
James Harden,1.100756802475095,-0.2613616254213602,0.4493329527207289,-1.1669889520407606,-1.1442880170222194,0.0,-0.652550410497474,0.47726933181442527,-0.6177078160297281,1.7103594279998997,2.0115904260078796,0.5199025383092923,-1.6864393541232363,-1.7248488132761115,0.11727610084972791,0.21278468443981927,1.9985914129490785,1.2365123887818894,0.7871704657141702,-0.9693105867870212,-0.5733966191358879,-0.7435134113814281,1.1689964114643803,0.4234429198962717,-0.3514495325907513,2.0963346837714303,0.13543002073785004,1.1303089838196045,-1.1504954392771942,0.506889847143547,0.5768662072963509,1.9009236472198907,1.0489738212571895,-1.0461748675383733,-0.41994357518008363,-0.6678899995250394,1.4528545660107723,0.3291780376384835,-0.10343307727397996,1.2537422512652185,1.3402857089439177,0.285109888371643,-1.2017464597241785,-0.21241898015542232,0.479875212677193,0.6866515310219733,-0.5672061827242136,0.19670985108130054,-0.28219792400183313,0.23910821401385518,0.28293904404245496,0.5666756960859364
Giannis Antetokounmpo,1.179638397440737,-1.0879177658164285,-1.0714862718725051,-1.1669889520407606,-1.1442880170222194,0.0,0.8825170475752022,-0.28423125532302035,2.038471091345724,-0.4422093544692455,-0.1840685892053207,-0.21453008299070964,0.9080656674575481,0.013551505420494771,2.0727579524002486,1.5400916038326609,1.0415401992894113,1.3142174171903984,0.11222734331268833,0.5331373938642976,1.7526906195794056,1.497155207687267,0.11327011993350992,-0.3811313837350476,1.1244439553037242,1.465168421110708,2.0921392878875973,0.9646913823090617,-1.1852624547631705,1.371932855234398,1.5792973123968785,-0.04275028535706081,1.875486962690376,0.7004521461120893,1.7574421998331244,1.5753038933378667,0.31120831685374656,-0.3283206845984253,1.947433978558593,1.560406081763507,1.047299251080831,-0.5531327206903469,0.9763100099990997,-0.1524663288624403,1.0512606234527753,-0.30389235647510476,1.9327396018959722,0.7209697359813098,-0.10591249529556533,0.7228548878041527,0.5060535720041567,0.5316344666771003
Giannis Antetokounmpo,1.2585199924063786,-0.36917329590767395,-0.6912814657241967,-2.986389050498011,-2.986312629789694,0.0,2.5095484019679675,1.9911103298777089,2.344431713693738,0.197290159133265,0.5871677981289559,0.4146450531915456,1.4817224976729433,0.5829683656323608,2.595301937104581,2.0357888321543802,0.9569387838982896,2.02079711040385,-0.3585775814762814,0.6918604659385303,2.5475886623491846,2.146849654667132,0.17983892028217893,-0.8646955662231419,0.3945640339337741,1.9544181473986906,2.3570853866372175,2.4282617052358684,-2.9713202409509267,2.2974003676969494,1.8267599065096811,0.5610858572710914,1.8570349318541548,1.0130147530419367,2.7899337790837087,2.474973080859273,0.9671229129611769,-0.6100761896748946,1.3624312660283369,1.3489378816823216,3.12891998311435,-1.6047428650957256,0.86046464583274,-1.2610531432712582,1.2641520442697198,0.7548611259621865,2.2214458245217483,1.5787993099324478,-0.2911010290798323,1.680862560926507,1.5651785162940461,1.7460727003417627
Nikola Jokić,1.3374015873720204,-0.045738284448732645,-0.6912814657241967,-1.1669889520407606,-1.1442880170222194,0.0,0.57695224531593,-0.42023423555596556,1.3588357573253256,-0.022173246499485936,-0.07257175276152,0.7625704175158367,0.3869402354456298,-0.17738211409021537,1.1996679640581227,1.1555131381507981,-0.8953770432578774,-1.0344078058455153,1.0721604586851672,0.948336265532995,0.6731455609160552,0.8211088942383453,1.0352715197530753,-0.529075669128804,-0.325454070579515,0.19010765967716162,0.919749320283386,0.01705902469242516,-1.1817695229421887,1.048840859819976,1.143134021808751,0.025505859990397863,-0.6649855615764241,1.2000409634729363,1.03816661880587,1.0950543375207387,1.1060839751422826,-0.3265268152522071,0.09594521194010432,0.6577050946135902,-0.034227958377433046,0.6558260051560144,-1.5294653945022094,0.025204793207334448,0.8942048112941163,1.158683015081828,0.8124037013789912,1.1783263378978788,0.5195961633693628,-1.2814702588419045,-1.247030220435434,-0.9041859682612892
